fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-01-28,UA,UA_CODESHARE,UA,4244,EV,N10575,4244,13851,OKC,"Oklahoma City, OK",12266,IAH,"Houston, TX",1400,1351,-9,22,1413,1518,9,1530,1527,-3,0,,0,N,90,96,65,1,395,,,,,,,,,
2019-01-23,AA,AA,AA,813,AA,N733UW,813,11057,CLT,"Charlotte, NC",10821,BWI,"Baltimore, MD",945,938,-7,18,956,1053,4,1121,1057,-24,0,,0,N,96,79,57,1,361,,,,,,,,,
2019-01-20,UA,UA,UA,2386,UA,N13248,2386,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",1627,1617,-10,20,1637,1829,11,1850,1840,-10,0,,0,N,203,203,172,1,1182,,,,,,,,,
2019-05-17,DL,DL,DL,2458,DL,N902DE,2458,12278,ICT,"Wichita, KS",10397,ATL,"Atlanta, GA",600,552,-8,9,601,850,10,905,900,-5,0,,0,N,125,128,109,1,782,,,,,,,,,
2019-09-16,WN,WN,WN,2487,WN,N499WN,2487,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",830,829,-1,8,837,936,1,945,937,-8,0,,0,N,75,68,59,1,358,,,,,,,,,
2019-09-06,UA,UA_CODESHARE,UA,3903,ZW,N410AW,3903,10408,ATW,"Appleton, WI",13930,ORD,"Chicago, IL",703,700,-3,11,711,753,22,815,815,0,0,,0,N,72,75,42,1,161,,,,,,,,,
2018-08-12,UA,UA,UA,1178,UA,N429UA,1178,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1535,1729,114,33,1802,1856,14,1711,1910,119,0,,0,N,96,101,54,1,334,0,0,5,0,114,,,,
2019-10-23,DL,DL,DL,2323,DL,N341NB,2323,12478,JFK,"New York, NY",10721,BOS,"Boston, MA",700,653,-7,17,710,748,7,822,755,-27,0,,0,N,82,62,38,1,187,,,,,,,,,
2019-05-28,AA,AA,AA,2105,AA,N763US,2105,14107,PHX,"Phoenix, AZ",14831,SJC,"San Jose, CA",720,716,-4,11,727,902,3,912,905,-7,0,,0,N,112,109,95,1,621,,,,,,,,,
2018-05-07,WN,WN,WN,5749,WN,N8518R,5749,13232,MDW,"Chicago, IL",14747,SEA,"Seattle, WA",1210,1210,0,13,1223,1413,7,1430,1420,-10,0,,0,N,260,250,230,1,1733,,,,,,,,,
2018-09-04,DL,DL_CODESHARE,DL,4759,OO,N441SW,4759,11337,DLH,"Duluth, MN",13487,MSP,"Minneapolis, MN",1410,1411,1,21,1432,1505,6,1511,1511,0,0,,0,N,61,60,33,1,144,,,,,,,,,
2018-09-15,WN,WN,WN,6314,WN,N451WN,6314,14679,SAN,"San Diego, CA",14893,SMF,"Sacramento, CA",1455,1503,8,14,1517,1624,3,1625,1627,2,0,,0,N,90,84,67,1,480,,,,,,,,,
2019-07-06,UA,UA_CODESHARE,UA,3715,YX,N723YX,3715,13485,MSN,"Madison, WI",13930,ORD,"Chicago, IL",1609,1611,2,11,1622,1650,12,1710,1702,-8,0,,0,N,61,51,28,1,109,,,,,,,,,
2018-06-07,B6,B6,B6,2227,B6,N623JB,2227,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1909,1906,-3,31,1937,2137,12,2206,2149,-17,0,,0,N,177,163,120,1,937,,,,,,,,,
2019-06-25,UA,UA,UA,1202,UA,N67845,1202,10721,BOS,"Boston, MA",11618,EWR,"Newark, NJ",1800,2050,170,12,2102,2146,7,1931,2153,142,0,,0,N,91,63,44,1,200,0,0,0,0,142,,,,
2019-05-31,NK,NK,NK,817,NK,N504NK,817,11298,DFW,"Dallas/Fort Worth, TX",12889,LAS,"Las Vegas, NV",2300,2256,-4,17,2313,2338,19,2353,2357,4,0,,0,N,173,181,145,1,1055,,,,,,,,,
2018-02-03,UA,UA_CODESHARE,UA,4026,EV,N12569,4026,12266,IAH,"Houston, TX",10185,AEX,"Alexandria, LA",1030,1016,-14,16,1032,1105,3,1132,1108,-24,0,,0,N,62,52,33,1,190,,,,,,,,,
2018-07-26,B6,B6,B6,2651,B6,N309JB,2651,15304,TPA,"Tampa, FL",14843,SJU,"San Juan, PR",1720,1803,43,14,1817,2053,4,2014,2057,43,0,,0,N,174,174,156,1,1237,0,31,0,0,12,,,,
2018-09-17,WN,WN,WN,6818,WN,N215WN,6818,11697,FLL,"Fort Lauderdale, FL",12889,LAS,"Las Vegas, NV",1115,1426,191,22,1448,1607,5,1320,1612,172,0,,0,N,305,286,259,1,2173,54,0,0,0,118,,,,
2018-10-19,AS,AS_CODESHARE,AS,3421,OO,N194SY,3421,14747,SEA,"Seattle, WA",14893,SMF,"Sacramento, CA",2145,2141,-4,21,2202,2328,5,2340,2333,-7,0,,0,N,115,112,86,1,605,,,,,,,,,
2018-09-13,AA,AA_CODESHARE,AA,5291,OH,,5291,11617,EWN,"New Bern/Morehead/Beaufort, NC",11057,CLT,"Charlotte, NC",1919,,,,,,,2041,,,1,B,0,N,82,,,1,221,,,,,,,,,
2018-08-09,AS,AS,AS,1169,AS,N848VA,1169,11618,EWR,"Newark, NJ",12892,LAX,"Los Angeles, CA",1809,1800,-9,34,1834,2029,9,2125,2038,-47,0,,0,N,376,338,295,1,2454,,,,,,,,,
2019-03-02,UA,UA,UA,426,UA,N37456,426,11618,EWR,"Newark, NJ",13930,ORD,"Chicago, IL",830,1144,194,39,1223,1323,3,1012,1326,194,0,,0,N,162,162,120,1,719,44,0,0,0,150,,,,
2019-11-13,DL,DL_CODESHARE,DL,5229,9E,N146PQ,5229,14524,RIC,"Richmond, VA",11433,DTW,"Detroit, MI",1246,1246,0,11,1257,1433,6,1439,1439,0,0,,0,N,113,113,96,1,456,,,,,,,,,
2018-05-14,AA,AA_CODESHARE,AA,4749,YX,N101HQ,4749,14100,PHL,"Philadelphia, PA",11995,GSO,"Greensboro/High Point, NC",2036,2026,-10,24,2050,2157,7,2209,2204,-5,0,,0,N,93,98,67,1,365,,,,,,,,,
2019-08-08,AA,AA,AA,1968,AA,N190UW,1968,14107,PHX,"Phoenix, AZ",13303,MIA,"Miami, FL",853,938,45,16,954,1901,12,1645,1913,,0,,1,N,292,,,1,1972,,,,,,,,,
2018-08-19,WN,WN,WN,6438,WN,N273WN,6438,14570,RNO,"Reno, NV",12889,LAS,"Las Vegas, NV",2135,2148,13,18,2206,2305,3,2250,2308,18,0,,0,N,75,80,59,1,345,0,0,5,0,13,,,,
2018-05-03,UA,UA_CODESHARE,UA,3675,YX,N730YX,3675,11193,CVG,"Cincinnati, OH",11618,EWR,"Newark, NJ",1300,1336,36,18,1354,1521,10,1505,1531,26,0,,0,N,125,115,87,1,569,0,0,20,0,6,,,,
2019-07-21,AA,AA_CODESHARE,AA,3333,MQ,N279MQ,3333,11298,DFW,"Dallas/Fort Worth, TX",11996,GSP,"Greer, SC",1540,1540,0,17,1557,1853,2,1900,1855,-5,0,,0,N,140,135,116,1,862,,,,,,,,,
2018-08-28,DL,DL,DL,1844,DL,N996DL,1844,13577,MYR,"Myrtle Beach, SC",10397,ATL,"Atlanta, GA",1421,1416,-5,14,1430,1519,13,1545,1532,-13,0,,0,N,84,76,49,1,317,,,,,,,,,
2018-08-17,UA,UA,UA,1882,UA,N598UA,1882,12892,LAX,"Los Angeles, CA",11618,EWR,"Newark, NJ",2331,118,107,18,136,916,9,743,925,102,0,,0,N,312,307,280,1,2454,43,0,0,0,59,,,,
2018-07-15,AA,AA,AA,1163,AA,N151AN,1163,13930,ORD,"Chicago, IL",12892,LAX,"Los Angeles, CA",915,,,,,,,1150,,,1,A,0,N,275,,,1,1744,,,,,,,,,
2019-03-07,DL,DL,DL,1886,DL,N947AT,1886,13487,MSP,"Minneapolis, MN",14492,RDU,"Raleigh/Durham, NC",2020,2021,1,14,2035,2329,4,2355,2333,-22,0,,0,N,155,132,114,1,980,,,,,,,,,
2019-09-30,AA,AA,AA,2532,AA,N932AM,2532,12892,LAX,"Los Angeles, CA",11278,DCA,"Washington, DC",1321,1316,-5,16,1332,2043,8,2123,2051,-32,0,,0,N,302,275,251,1,2311,,,,,,,,,
2018-09-09,G4,G4,G4,107,G4,308NV,107,14905,SMX,"Santa Maria, CA",12889,LAS,"Las Vegas, NV",1635,1628,-7,7,1635,1734,7,1744,1741,-3,0,,0,N,69,73,59,1,310,,,,,,,,,
2018-07-09,UA,UA_CODESHARE,UA,4401,EV,N11548,4401,14696,SBN,"South Bend, IN",13930,ORD,"Chicago, IL",1752,1748,-4,12,1800,1719,15,1748,1734,-14,0,,0,N,56,46,19,1,84,,,,,,,,,
2019-08-23,UA,UA_CODESHARE,UA,5050,OO,N939SW,5050,11292,DEN,"Denver, CO",14288,PUB,"Pueblo, CO",1541,1549,8,15,1604,1627,4,1634,1631,-3,0,,0,N,53,42,23,1,109,,,,,,,,,
2018-08-23,AS,AS,AS,654,AS,N472AS,654,14747,SEA,"Seattle, WA",14893,SMF,"Sacramento, CA",2025,2020,-5,19,2039,2202,6,2212,2208,-4,0,,0,N,107,108,83,1,605,,,,,,,,,
2018-05-16,WN,WN,WN,2043,WN,N940WN,2043,12896,LBB,"Lubbock, TX",10423,AUS,"Austin, TX",1700,1654,-6,8,1702,1750,3,1810,1753,-17,0,,0,N,70,59,48,1,341,,,,,,,,,
2019-02-15,WN,WN,WN,4223,WN,N770SA,4223,10423,AUS,"Austin, TX",14893,SMF,"Sacramento, CA",1255,1259,4,11,1310,1507,3,1455,1510,15,0,,0,N,240,251,237,1,1481,0,0,15,0,0,,,,
2019-01-15,WN,WN,WN,761,WN,N7701B,761,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",1255,1254,-1,11,1305,1438,5,1455,1443,-12,0,,0,N,120,109,93,1,602,,,,,,,,,
2019-07-01,DL,DL,DL,2824,DL,N958DL,2824,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",1622,1627,5,13,1640,1647,3,1654,1650,-4,0,,0,N,92,83,67,1,425,,,,,,,,,
2019-11-24,DL,DL,DL,1390,DL,N116DU,1390,14771,SFO,"San Francisco, CA",14869,SLC,"Salt Lake City, UT",1028,1021,-7,12,1033,1257,5,1315,1302,-13,0,,0,N,107,101,84,1,599,,,,,,,,,
2018-12-01,AA,AA,AA,1228,AA,N129AA,1228,13303,MIA,"Miami, FL",12892,LAX,"Los Angeles, CA",920,959,39,14,1013,1243,9,1209,1252,43,0,,0,N,349,353,330,1,2342,0,0,4,0,39,,,,
2018-12-20,HA,HA,HA,156,HA,N488HA,156,12173,HNL,"Honolulu, HI",13830,OGG,"Kahului, HI",659,655,-4,12,707,729,6,739,735,-4,0,,0,N,40,40,22,1,100,,,,,,,,,
2018-02-19,DL,DL_CODESHARE,DL,5427,EV,N708EV,5427,15919,XNA,"Fayetteville, AR",13487,MSP,"Minneapolis, MN",1705,1655,-10,13,1708,1841,18,1913,1859,-14,0,,0,N,128,124,93,1,596,,,,,,,,,
2018-01-03,UA,UA_CODESHARE,UA,5026,OO,N880AS,5026,14893,SMF,"Sacramento, CA",14771,SFO,"San Francisco, CA",1135,1126,-9,19,1145,1214,4,1235,1218,-17,0,,0,N,60,52,29,1,86,,,,,,,,,
2019-03-29,WN,WN,WN,2169,WN,N7708E,2169,13232,MDW,"Chicago, IL",15016,STL,"St. Louis, MO",1555,1559,4,6,1605,1651,2,1705,1653,-12,0,,0,N,70,54,46,1,251,,,,,,,,,
2018-04-22,UA,UA,UA,240,UA,N12238,240,14679,SAN,"San Diego, CA",13930,ORD,"Chicago, IL",2218,2219,1,18,2237,403,12,408,415,7,0,,0,N,230,236,206,1,1723,,,,,,,,,
2018-04-13,AA,AA,AA,561,AA,N180US,561,12892,LAX,"Los Angeles, CA",14107,PHX,"Phoenix, AZ",1940,2006,26,17,2023,2121,8,2109,2129,20,0,,0,N,89,83,58,1,370,2,0,0,0,18,,,,
2019-04-03,UA,UA,UA,559,UA,N68823,559,12889,LAS,"Las Vegas, NV",11292,DEN,"Denver, CO",958,948,-10,10,958,1219,5,1245,1224,-21,0,,0,N,107,96,81,1,628,,,,,,,,,
2019-12-20,UA,UA_CODESHARE,UA,3613,YX,N732YX,3613,13930,ORD,"Chicago, IL",11066,CMH,"Columbus, OH",1811,1803,-8,39,1842,2030,6,2044,2036,-8,0,,0,N,93,93,48,1,296,,,,,,,,,
2019-04-17,AA,AA_CODESHARE,AA,5876,YV,N246LR,5876,11298,DFW,"Dallas/Fort Worth, TX",12951,LFT,"Lafayette, LA",1425,1420,-5,13,1433,1530,5,1543,1535,-8,0,,0,N,78,75,57,1,351,,,,,,,,,
2019-10-09,UA,UA_CODESHARE,UA,3586,YX,N643RW,3586,14122,PIT,"Pittsburgh, PA",11618,EWR,"Newark, NJ",1610,1721,71,10,1731,1843,10,1748,1853,65,0,,0,N,98,92,72,1,319,0,0,65,0,0,,,,
2019-04-29,AA,AA_CODESHARE,AA,3995,MQ,N261NN,3995,11066,CMH,"Columbus, OH",13930,ORD,"Chicago, IL",1925,1922,-3,17,1939,1938,6,2003,1944,-19,0,,0,N,98,82,59,1,296,,,,,,,,,
2018-04-04,UA,UA_CODESHARE,UA,4479,G7,N175GJ,4479,13930,ORD,"Chicago, IL",14027,PBI,"West Palm Beach/Palm Beach, FL",745,737,-8,17,754,1135,4,1157,1139,-18,0,,0,N,192,182,161,1,1144,,,,,,,,,
2018-04-17,UA,UA_CODESHARE,UA,5058,OO,N917SW,5058,11292,DEN,"Denver, CO",12902,LBL,"Liberal, KS",1415,1405,-10,55,1500,1642,4,1631,1646,15,0,,0,N,76,101,42,1,280,0,0,15,0,0,,,,
2018-05-10,DL,DL,DL,1182,DL,N351NW,1182,12953,LGA,"New York, NY",13495,MSY,"New Orleans, LA",1335,1333,-2,19,1352,1526,6,1555,1532,-23,0,,0,N,200,179,154,1,1183,,,,,,,,,
2018-06-25,AA,AA_CODESHARE,AA,3769,MQ,N852AE,3769,10155,ACT,"Waco, TX",11298,DFW,"Dallas/Fort Worth, TX",1308,1303,-5,12,1315,1347,6,1400,1353,-7,0,,0,N,52,50,32,1,89,,,,,,,,,
2019-04-06,UA,UA,UA,830,UA,N16732,830,13930,ORD,"Chicago, IL",10792,BUF,"Buffalo, NY",2115,2114,-1,17,2131,2332,2,2352,2334,-18,0,,0,N,97,80,61,1,473,,,,,,,,,
2019-03-30,DL,DL,DL,1246,DL,N895AT,1246,14869,SLC,"Salt Lake City, UT",13198,MCI,"Kansas City, MO",1710,1704,-6,16,1720,2025,9,2033,2034,1,0,,0,N,143,150,125,1,920,,,,,,,,,
2019-03-12,DL,DL_CODESHARE,DL,5088,9E,N691CA,5088,14492,RDU,"Raleigh/Durham, NC",12953,LGA,"New York, NY",1200,1310,70,97,1447,1603,9,1348,1612,144,0,,0,N,108,182,76,1,431,0,0,74,0,70,,,,
2019-07-24,WN,WN,WN,2085,WN,N7723E,2085,11618,EWR,"Newark, NJ",10693,BNA,"Nashville, TN",1305,1256,-9,13,1309,1359,6,1430,1405,-25,0,,0,N,145,129,110,1,748,,,,,,,,,
2018-03-17,AA,AA,AA,2573,AA,N898NN,2573,14747,SEA,"Seattle, WA",13930,ORD,"Chicago, IL",1436,1433,-3,14,1447,2021,23,2037,2044,7,0,,0,N,241,251,214,1,1721,,,,,,,,,
2018-08-20,AA,AA_CODESHARE,AA,5227,OH,N571NN,5227,13342,MKE,"Milwaukee, WI",11057,CLT,"Charlotte, NC",1612,1610,-2,10,1620,1859,15,1921,1914,-7,0,,0,N,129,124,99,1,651,,,,,,,,,
2018-12-05,AS,AS,AS,1902,AS,N637VA,1902,14771,SFO,"San Francisco, CA",12889,LAS,"Las Vegas, NV",700,646,-14,15,701,802,5,838,807,-31,0,,0,N,98,81,61,1,414,,,,,,,,,
2019-01-03,WN,WN,WN,815,WN,N8681M,815,14057,PDX,"Portland, OR",14107,PHX,"Phoenix, AZ",1455,1504,9,9,1513,1819,7,1820,1826,6,0,,0,N,145,142,126,1,1009,,,,,,,,,
2019-07-28,DL,DL,DL,1732,DL,N378DA,1732,10397,ATL,"Atlanta, GA",14635,RSW,"Fort Myers, FL",1055,1129,34,10,1139,1256,3,1234,1259,25,0,,0,N,99,90,77,1,515,25,0,0,0,0,,,,
2019-12-02,AA,AA_CODESHARE,AA,3216,OO,N752EV,3216,11298,DFW,"Dallas/Fort Worth, TX",16218,YUM,"Yuma, AZ",1835,1831,-4,22,1853,2030,6,2035,2036,1,0,,0,N,180,185,157,1,1022,,,,,,,,,
2019-10-21,AA,AA,AA,2796,AA,N928AM,2796,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",1350,1346,-4,32,1418,1804,7,1803,1811,8,0,,0,N,193,205,166,1,1197,,,,,,,,,
2019-07-27,UA,UA_CODESHARE,UA,3727,YX,N741YX,3727,12266,IAH,"Houston, TX",12278,ICT,"Wichita, KS",945,939,-6,20,959,1119,5,1130,1124,-6,0,,0,N,105,105,80,1,542,,,,,,,,,
2018-11-04,AA,AA_CODESHARE,AA,4762,YX,N118HQ,4762,12953,LGA,"New York, NY",11278,DCA,"Washington, DC",1500,1457,-3,28,1525,1621,6,1629,1627,-2,0,,0,N,89,90,56,1,214,,,,,,,,,
2018-09-22,HA,HA,HA,218,HA,N479HA,218,12173,HNL,"Honolulu, HI",12758,KOA,"Kona, HI",620,615,-5,8,623,651,4,706,655,-11,0,,0,N,46,40,28,1,163,,,,,,,,,
2019-04-03,UA,UA_CODESHARE,UA,5696,OO,N140SY,5696,14771,SFO,"San Francisco, CA",14698,SBP,"San Luis Obispo, CA",845,839,-6,70,949,1033,7,954,1040,46,0,,0,N,69,121,44,1,190,0,0,46,0,0,,,,
2019-06-08,AS,AS_CODESHARE,AS,3449,OO,N195SY,3449,14869,SLC,"Salt Lake City, UT",14771,SFO,"San Francisco, CA",700,653,-7,14,707,803,14,815,817,2,0,,0,N,135,144,116,1,599,,,,,,,,,
2019-08-18,NK,NK,NK,935,NK,N908NK,935,10821,BWI,"Baltimore, MD",13495,MSY,"New Orleans, LA",1655,1822,87,20,1842,1952,7,1837,1959,82,0,,0,N,162,157,130,1,998,11,0,71,0,0,,,,
2019-12-08,UA,UA_CODESHARE,UA,5770,OO,N133SY,5770,12892,LAX,"Los Angeles, CA",14489,RDM,"Bend/Redmond, OR",2059,2055,-4,14,2109,2302,5,2319,2307,-12,0,,0,N,140,132,113,1,726,,,,,,,,,
2018-11-05,WN,WN,WN,2209,WN,N956WN,2209,12889,LAS,"Las Vegas, NV",10140,ABQ,"Albuquerque, NM",1320,1321,1,12,1333,1535,2,1550,1537,-13,0,,0,N,90,76,62,1,486,,,,,,,,,
2019-02-17,UA,UA,UA,1430,UA,N18112,1430,13830,OGG,"Kahului, HI",11292,DEN,"Denver, CO",2100,2105,5,11,2116,606,4,629,610,-19,0,,0,N,389,365,350,1,3302,,,,,,,,,
2018-11-29,WN,WN,WN,1362,WN,N447WN,1362,14683,SAT,"San Antonio, TX",12191,HOU,"Houston, TX",1225,1236,11,8,1244,1321,5,1320,1326,6,0,,0,N,55,50,37,1,192,,,,,,,,,
2019-07-23,DL,DL_CODESHARE,DL,4030,OO,N268SY,4030,10693,BNA,"Nashville, TN",10721,BOS,"Boston, MA",1426,1421,-5,16,1437,1736,15,1812,1751,-21,0,,0,N,166,150,119,1,942,,,,,,,,,
2019-05-28,AA,AA_CODESHARE,AA,4932,PT,N628AE,4932,11057,CLT,"Charlotte, NC",13422,MOB,"Mobile, AL",1250,1253,3,16,1309,1327,5,1339,1332,-7,0,,0,N,109,99,78,1,526,,,,,,,,,
2019-03-31,AA,AA_CODESHARE,AA,4019,MQ,N689EC,4019,11433,DTW,"Detroit, MI",13930,ORD,"Chicago, IL",1145,1139,-6,26,1205,1153,12,1214,1205,-9,0,,0,N,89,86,48,1,235,,,,,,,,,
2018-01-15,DL,DL_CODESHARE,DL,3381,9E,N840AY,3381,10821,BWI,"Baltimore, MD",12478,JFK,"New York, NY",1859,1949,50,49,2038,2116,5,2015,2121,66,0,,0,N,76,92,38,1,184,0,0,18,0,48,,,,
2019-05-03,AA,AA_CODESHARE,AA,5238,OH,N703PS,5238,11267,DAY,"Dayton, OH",14100,PHL,"Philadelphia, PA",825,825,0,17,842,953,9,1004,1002,-2,0,,0,N,99,97,71,1,477,,,,,,,,,
2019-07-11,AA,AA,AA,2763,AA,N933NN,2763,14107,PHX,"Phoenix, AZ",10721,BOS,"Boston, MA",1538,1551,13,15,1606,2338,6,2343,2344,1,0,,0,N,305,293,272,1,2300,,,,,,,,,
2019-01-21,UA,UA,UA,2429,UA,N68453,2429,11618,EWR,"Newark, NJ",11292,DEN,"Denver, CO",1600,1614,14,16,1630,1823,5,1825,1828,3,0,,0,N,265,254,233,1,1605,,,,,,,,,
2018-07-16,AS,AS_CODESHARE,AS,2135,QX,N449QX,2135,10666,BLI,"Bellingham, WA",14747,SEA,"Seattle, WA",700,652,-8,18,710,737,6,740,743,3,0,,0,N,40,51,27,1,93,,,,,,,,,
2019-06-05,DL,DL,DL,1816,DL,N923DZ,1816,11292,DEN,"Denver, CO",10397,ATL,"Atlanta, GA",1028,1026,-2,10,1036,1455,19,1523,1514,-9,0,,0,N,175,168,139,1,1199,,,,,,,,,
2019-05-09,WN,WN,WN,2240,WN,N8671D,2240,12191,HOU,"Houston, TX",14107,PHX,"Phoenix, AZ",810,826,16,11,837,910,4,900,914,14,0,,0,N,170,168,153,1,1020,,,,,,,,,
2019-01-30,AA,AA_CODESHARE,AA,5151,OH,N558NN,5151,11057,CLT,"Charlotte, NC",12323,ILM,"Wilmington, NC",1125,1135,10,26,1201,1234,4,1229,1238,9,0,,0,N,64,63,33,1,185,,,,,,,,,
2018-03-20,WN,WN,WN,883,WN,N8557Q,883,11292,DEN,"Denver, CO",13232,MDW,"Chicago, IL",755,755,0,9,804,1057,4,1110,1101,-9,0,,0,N,135,126,113,1,895,,,,,,,,,
2019-07-31,AA,AA_CODESHARE,AA,5038,OH,N598NN,5038,12264,IAD,"Washington, DC",11057,CLT,"Charlotte, NC",1523,1518,-5,20,1538,1658,9,1704,1707,3,0,,0,N,101,109,80,1,322,,,,,,,,,
2019-05-31,B6,B6,B6,1166,B6,N503JB,1166,12954,LGB,"Long Beach, CA",14893,SMF,"Sacramento, CA",1217,1207,-10,9,1216,1313,3,1339,1316,-23,0,,0,N,82,69,57,1,387,,,,,,,,,
2018-08-29,UA,UA_CODESHARE,UA,5137,OO,N871AS,5137,14877,SLN,"Salina, KS",13930,ORD,"Chicago, IL",1830,1814,-16,11,1825,1944,23,2012,2007,-5,0,,0,N,102,113,79,1,559,,,,,,,,,
2019-02-05,WN,WN,WN,753,WN,N474WN,753,10693,BNA,"Nashville, TN",11433,DTW,"Detroit, MI",2105,,,,,,,2335,,,1,B,0,N,90,,,1,456,,,,,,,,,
2018-04-13,DL,DL,DL,2206,DL,N911DL,2206,10397,ATL,"Atlanta, GA",13931,ORF,"Norfolk, VA",1440,1435,-5,10,1445,1556,4,1614,1600,-14,0,,0,N,94,85,71,1,516,,,,,,,,,
2019-05-19,AA,AA_CODESHARE,AA,2957,OO,N748SK,2957,11638,FAT,"Fresno, CA",12892,LAX,"Los Angeles, CA",1556,1552,-4,11,1603,1643,11,1719,1654,-25,0,,0,N,83,62,40,1,209,,,,,,,,,
2018-07-05,AS,AS_CODESHARE,AS,2221,QX,N453QX,2221,14747,SEA,"Seattle, WA",13264,MFR,"Medford, OR",1140,1131,-9,11,1142,1252,4,1312,1256,-16,0,,0,N,92,85,70,1,352,,,,,,,,,
2019-01-08,UA,UA_CODESHARE,UA,3907,ZW,N411ZW,3907,12264,IAD,"Washington, DC",15096,SYR,"Syracuse, NY",1745,1741,-4,35,1816,1902,5,1910,1907,-3,0,,0,N,85,86,46,1,296,,,,,,,,,
2018-12-28,DL,DL_CODESHARE,DL,6245,G7,N331CA,6245,13487,MSP,"Minneapolis, MN",11637,FAR,"Fargo, ND",1129,1128,-1,41,1209,1250,6,1253,1256,3,0,,0,N,84,88,41,1,223,,,,,,,,,
2018-02-18,UA,UA,UA,1592,UA,N434UA,1592,11503,EGE,"Eagle, CO",11292,DEN,"Denver, CO",1310,1310,0,13,1323,1358,6,1412,1404,-8,0,,0,N,62,54,35,1,120,,,,,,,,,
2019-03-30,B6,B6,B6,2465,B6,N760JB,2465,10792,BUF,"Buffalo, NY",11697,FLL,"Fort Lauderdale, FL",553,1019,266,24,1043,1326,5,901,1331,270,0,,0,N,188,192,163,1,1166,266,0,4,0,0,,,,
2018-05-03,UA,UA_CODESHARE,UA,3613,YX,N632RW,3613,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",2135,,,,,,,2242,,,1,B,0,N,127,,,1,606,,,,,,,,,
2018-03-22,DL,DL,DL,2481,DL,N939AT,2481,10397,ATL,"Atlanta, GA",13851,OKC,"Oklahoma City, OK",1025,1022,-3,16,1038,1135,4,1138,1139,1,0,,0,N,133,137,117,1,761,,,,,,,,,
2018-09-25,WN,WN,WN,1060,WN,N7737E,1060,15016,STL,"St. Louis, MO",13198,MCI,"Kansas City, MO",620,615,-5,10,625,709,5,720,714,-6,0,,0,N,60,59,44,1,237,,,,,,,,,
2018-01-03,WN,WN,WN,1709,WN,N445WN,1709,10693,BNA,"Nashville, TN",12892,LAX,"Los Angeles, CA",1220,1245,25,5,1250,1501,3,1505,1504,-1,0,,0,N,285,259,251,1,1797,,,,,,,,,
2018-11-19,DL,DL,DL,2071,DL,N981DL,2071,13485,MSN,"Madison, WI",10397,ATL,"Atlanta, GA",1552,1549,-3,10,1559,1841,6,1912,1847,-25,0,,0,N,140,118,102,1,707,,,,,,,,,
2018-04-23,DL,DL_CODESHARE,DL,5318,9E,N176PQ,5318,10397,ATL,"Atlanta, GA",15412,TYS,"Knoxville, TN",2105,2333,148,13,2346,17,3,2200,20,140,0,,0,N,55,47,31,1,152,0,83,0,0,57,,,,
2019-02-23,WN,WN,WN,3826,WN,N8568Z,3826,12339,IND,"Indianapolis, IN",10397,ATL,"Atlanta, GA",1415,1417,2,8,1425,1532,7,1550,1539,-11,0,,0,N,95,82,67,1,432,,,,,,,,,
2018-10-21,UA,UA,UA,1715,UA,N27733,1715,13930,ORD,"Chicago, IL",14576,ROC,"Rochester, NY",2130,2128,-2,21,2149,2358,6,11,4,-7,0,,0,N,101,96,69,1,528,,,,,,,,,
2019-02-07,AA,AA,AA,156,AA,N150NN,156,13930,ORD,"Chicago, IL",11697,FLL,"Fort Lauderdale, FL",800,758,-2,21,819,1159,2,1204,1201,-3,0,,0,N,184,183,160,1,1182,,,,,,,,,
2018-04-26,AA,AA_CODESHARE,AA,3529,MQ,N250NN,3529,11298,DFW,"Dallas/Fort Worth, TX",11267,DAY,"Dayton, OH",2035,2031,-4,36,2107,2354,4,2357,2358,1,0,,0,N,142,147,107,1,861,,,,,,,,,
2019-03-07,AA,AA,AA,465,AA,N191UW,465,12889,LAS,"Las Vegas, NV",11298,DFW,"Dallas/Fort Worth, TX",1436,1435,-1,11,1446,1843,14,1919,1857,-22,0,,0,N,163,142,117,1,1055,,,,,,,,,
2018-08-08,UA,UA_CODESHARE,UA,3725,YX,N655RW,3725,14683,SAT,"San Antonio, TX",11292,DEN,"Denver, CO",1205,1202,-3,12,1214,1321,9,1318,1330,12,0,,0,N,133,148,127,1,794,,,,,,,,,
